,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
10,model_9,0.24473741319444445,0.26953125,0.220703125,0.287109375,0.2578125,0.205078125,0.2412109375,0.2509765625,0.2802734375,0.306640625,0.234375,0.166015625,0.2646484375,0.2685546875,0.2314453125,0.2724609375,0.2119140625,0.2314453125,0.1796875,0.2724609375,0.2265625,0.2451171875,0.193359375,0.2080078125,0.251953125,0.1884765625,0.25,0.2705078125,0.2685546875,0.263671875,0.236328125,0.24609375,0.26953125,0.1689453125,0.25,0.2421875,0.224609375,0.1875,0.2734375,0.2978515625,0.2197265625,0.26953125,0.220703125,0.267578125,0.271484375,0.22265625,0.279296875,0.181640625,0.23828125,0.240234375,0.2919921875,0.1787109375,0.287109375,0.2392578125,0.275390625,0.2958984375
11,model_10,0.24925853587962962,0.26953125,0.2333984375,0.287109375,0.2578125,0.1962890625,0.2490234375,0.251953125,0.279296875,0.302734375,0.232421875,0.2138671875,0.24609375,0.2568359375,0.2265625,0.2744140625,0.2470703125,0.2412109375,0.234375,0.267578125,0.2294921875,0.2470703125,0.2314453125,0.208984375,0.25390625,0.20703125,0.24609375,0.265625,0.2763671875,0.2646484375,0.2314453125,0.24609375,0.2744140625,0.1669921875,0.2490234375,0.236328125,0.2421875,0.2177734375,0.2763671875,0.298828125,0.2314453125,0.2724609375,0.228515625,0.2734375,0.26953125,0.224609375,0.2666015625,0.1982421875,0.24609375,0.2080078125,0.2890625,0.1787109375,0.2880859375,0.2490234375,0.2724609375,0.3046875
12,model_11,0.24788411458333334,0.2705078125,0.234375,0.2919921875,0.2646484375,0.1982421875,0.248046875,0.251953125,0.26171875,0.3056640625,0.23046875,0.1953125,0.2587890625,0.263671875,0.2373046875,0.2646484375,0.255859375,0.2451171875,0.1845703125,0.2724609375,0.232421875,0.2529296875,0.23046875,0.201171875,0.2529296875,0.205078125,0.236328125,0.2744140625,0.2734375,0.2685546875,0.2314453125,0.2470703125,0.271484375,0.16796875,0.251953125,0.2412109375,0.25,0.2158203125,0.2744140625,0.296875,0.21484375,0.265625,0.2431640625,0.2734375,0.2744140625,0.23046875,0.271484375,0.1708984375,0.244140625,0.19140625,0.29296875,0.1787109375,0.2880859375,0.23828125,0.27734375,0.2978515625
13,model_12,0.2501265914351852,0.2763671875,0.2275390625,0.294921875,0.2607421875,0.201171875,0.2509765625,0.25,0.2763671875,0.3056640625,0.2333984375,0.21484375,0.2666015625,0.259765625,0.2294921875,0.27734375,0.2353515625,0.23828125,0.228515625,0.263671875,0.2216796875,0.248046875,0.2265625,0.2109375,0.2509765625,0.1962890625,0.2314453125,0.28125,0.2744140625,0.2685546875,0.2294921875,0.244140625,0.2724609375,0.16796875,0.244140625,0.23828125,0.24609375,0.2109375,0.2744140625,0.2998046875,0.24609375,0.2724609375,0.2421875,0.2744140625,0.2744140625,0.2333984375,0.2763671875,0.1923828125,0.2421875,0.220703125,0.294921875,0.1787109375,0.2880859375,0.2509765625,0.265625,0.3037109375
14,model_13,0.2487521701388889,0.2763671875,0.2392578125,0.2978515625,0.2578125,0.2021484375,0.24609375,0.2314453125,0.27734375,0.3037109375,0.234375,0.201171875,0.259765625,0.2626953125,0.236328125,0.275390625,0.2470703125,0.236328125,0.19140625,0.2705078125,0.2265625,0.2451171875,0.203125,0.205078125,0.25,0.208984375,0.2509765625,0.2705078125,0.2744140625,0.2685546875,0.228515625,0.2490234375,0.2763671875,0.16796875,0.2421875,0.2392578125,0.2490234375,0.21875,0.2744140625,0.2998046875,0.2353515625,0.2734375,0.2216796875,0.2744140625,0.2685546875,0.232421875,0.275390625,0.1826171875,0.2470703125,0.2216796875,0.294921875,0.1787109375,0.2861328125,0.251953125,0.27734375,0.2939453125
15,model_14,0.24922236689814814,0.2783203125,0.236328125,0.298828125,0.2607421875,0.203125,0.2490234375,0.2607421875,0.2861328125,0.3046875,0.2333984375,0.21875,0.25,0.267578125,0.21875,0.265625,0.2265625,0.2421875,0.212890625,0.26953125,0.220703125,0.25390625,0.224609375,0.2041015625,0.2529296875,0.19921875,0.2490234375,0.2783203125,0.27734375,0.2666015625,0.224609375,0.2529296875,0.2734375,0.169921875,0.1982421875,0.2421875,0.2490234375,0.224609375,0.2734375,0.30078125,0.216796875,0.2724609375,0.2392578125,0.275390625,0.2724609375,0.232421875,0.2783203125,0.19140625,0.24609375,0.2041015625,0.294921875,0.1787109375,0.2890625,0.25,0.275390625,0.30078125
16,model_15,0.2485894097222222,0.275390625,0.23828125,0.2998046875,0.259765625,0.1962890625,0.2470703125,0.232421875,0.2705078125,0.3046875,0.2333984375,0.1923828125,0.263671875,0.263671875,0.2109375,0.2724609375,0.2392578125,0.2353515625,0.2197265625,0.2685546875,0.2314453125,0.2470703125,0.228515625,0.2021484375,0.25390625,0.2021484375,0.23828125,0.2802734375,0.2783203125,0.2666015625,0.2109375,0.2490234375,0.275390625,0.16796875,0.2373046875,0.2421875,0.2490234375,0.208984375,0.27734375,0.2998046875,0.20703125,0.2744140625,0.2509765625,0.2734375,0.2724609375,0.232421875,0.2763671875,0.197265625,0.2421875,0.216796875,0.2958984375,0.1787109375,0.2880859375,0.2490234375,0.275390625,0.3017578125
17,model_16,0.2502712673611111,0.2822265625,0.236328125,0.30078125,0.255859375,0.1953125,0.2509765625,0.265625,0.2724609375,0.306640625,0.234375,0.203125,0.275390625,0.2666015625,0.234375,0.2744140625,0.236328125,0.24609375,0.232421875,0.2705078125,0.21875,0.2509765625,0.1962890625,0.208984375,0.2529296875,0.1923828125,0.248046875,0.2744140625,0.2783203125,0.2685546875,0.21875,0.2548828125,0.2734375,0.16796875,0.2470703125,0.2431640625,0.205078125,0.21875,0.271484375,0.2998046875,0.2509765625,0.26953125,0.2294921875,0.2734375,0.2734375,0.232421875,0.275390625,0.1875,0.2451171875,0.2392578125,0.294921875,0.1787109375,0.291015625,0.25,0.2705078125,0.3017578125
18,model_17,0.24869791666666666,0.279296875,0.240234375,0.3037109375,0.248046875,0.2021484375,0.251953125,0.2568359375,0.2763671875,0.3056640625,0.2353515625,0.212890625,0.271484375,0.263671875,0.22265625,0.2763671875,0.232421875,0.2421875,0.2021484375,0.275390625,0.23046875,0.2509765625,0.2021484375,0.205078125,0.2548828125,0.2099609375,0.2470703125,0.275390625,0.2783203125,0.2705078125,0.23828125,0.25,0.2763671875,0.1650390625,0.189453125,0.23828125,0.2529296875,0.21875,0.27734375,0.302734375,0.193359375,0.2705078125,0.24609375,0.2744140625,0.2734375,0.2353515625,0.2744140625,0.1767578125,0.244140625,0.19140625,0.294921875,0.1787109375,0.2919921875,0.251953125,0.27734375,0.30078125
19,model_18,0.2511935763888889,0.28125,0.2392578125,0.30078125,0.2626953125,0.201171875,0.2568359375,0.265625,0.27734375,0.3037109375,0.2333984375,0.208984375,0.2763671875,0.265625,0.234375,0.2744140625,0.2421875,0.2412109375,0.2109375,0.271484375,0.224609375,0.2451171875,0.2236328125,0.203125,0.2548828125,0.2099609375,0.2412109375,0.279296875,0.2763671875,0.26953125,0.240234375,0.2490234375,0.271484375,0.1708984375,0.248046875,0.2421875,0.20703125,0.2177734375,0.2822265625,0.302734375,0.2138671875,0.26953125,0.23828125,0.2744140625,0.2587890625,0.228515625,0.279296875,0.1875,0.248046875,0.2412109375,0.294921875,0.1787109375,0.291015625,0.2490234375,0.27734375,0.3056640625
20,model_19,0.24954788773148148,0.2822265625,0.240234375,0.3037109375,0.2158203125,0.2041015625,0.2431640625,0.228515625,0.2802734375,0.306640625,0.236328125,0.23046875,0.263671875,0.2685546875,0.208984375,0.275390625,0.2529296875,0.2509765625,0.2138671875,0.2705078125,0.220703125,0.2548828125,0.2216796875,0.2041015625,0.2548828125,0.21484375,0.2451171875,0.28125,0.27734375,0.2705078125,0.2412109375,0.244140625,0.2763671875,0.169921875,0.1845703125,0.2392578125,0.2509765625,0.2099609375,0.2783203125,0.2978515625,0.25390625,0.2724609375,0.2412109375,0.2724609375,0.2744140625,0.2314453125,0.2783203125,0.1796875,0.244140625,0.1982421875,0.2958984375,0.1787109375,0.2880859375,0.2490234375,0.2763671875,0.3056640625
21,model_20,0.25034360532407407,0.28125,0.23828125,0.30078125,0.2646484375,0.201171875,0.2470703125,0.234375,0.279296875,0.3076171875,0.2333984375,0.236328125,0.2734375,0.2646484375,0.2216796875,0.27734375,0.1962890625,0.251953125,0.236328125,0.275390625,0.21875,0.2490234375,0.1845703125,0.2060546875,0.25390625,0.2060546875,0.2451171875,0.2763671875,0.279296875,0.26953125,0.2294921875,0.2451171875,0.2763671875,0.166015625,0.240234375,0.2421875,0.2451171875,0.220703125,0.279296875,0.2978515625,0.2451171875,0.2724609375,0.2197265625,0.2763671875,0.275390625,0.232421875,0.27734375,0.1767578125,0.24609375,0.2275390625,0.2958984375,0.1787109375,0.2919921875,0.244140625,0.2802734375,0.3046875
22,model_21,0.25188078703703703,0.28125,0.2412109375,0.3017578125,0.2509765625,0.2099609375,0.263671875,0.2451171875,0.28515625,0.306640625,0.234375,0.232421875,0.2734375,0.26953125,0.23046875,0.275390625,0.22265625,0.2392578125,0.19921875,0.275390625,0.2275390625,0.2578125,0.2236328125,0.2099609375,0.25390625,0.220703125,0.248046875,0.28125,0.27734375,0.271484375,0.23046875,0.248046875,0.2763671875,0.1708984375,0.232421875,0.2392578125,0.2412109375,0.2197265625,0.2744140625,0.3017578125,0.2587890625,0.271484375,0.2197265625,0.2724609375,0.2734375,0.2392578125,0.279296875,0.1708984375,0.2470703125,0.2109375,0.294921875,0.1787109375,0.2900390625,0.2490234375,0.2744140625,0.3056640625
23,model_22,0.25289351851851855,0.28515625,0.2412109375,0.302734375,0.2509765625,0.2060546875,0.2626953125,0.240234375,0.2841796875,0.3046875,0.234375,0.2373046875,0.2734375,0.2666015625,0.2470703125,0.2626953125,0.216796875,0.255859375,0.232421875,0.275390625,0.2236328125,0.251953125,0.23046875,0.2138671875,0.2548828125,0.203125,0.25,0.2802734375,0.2724609375,0.271484375,0.232421875,0.25390625,0.2734375,0.1689453125,0.2490234375,0.2392578125,0.2568359375,0.21484375,0.27734375,0.298828125,0.2236328125,0.2646484375,0.2490234375,0.2685546875,0.275390625,0.2265625,0.2724609375,0.177734375,0.24609375,0.234375,0.2958984375,0.1787109375,0.2890625,0.25,0.2841796875,0.3017578125
24,model_23,0.25502748842592593,0.28125,0.240234375,0.302734375,0.265625,0.20703125,0.2705078125,0.265625,0.27734375,0.3076171875,0.2353515625,0.23046875,0.2734375,0.2734375,0.236328125,0.2744140625,0.2431640625,0.2685546875,0.2392578125,0.265625,0.23828125,0.251953125,0.19140625,0.2138671875,0.25390625,0.220703125,0.2470703125,0.28125,0.27734375,0.26953125,0.240234375,0.2451171875,0.2763671875,0.1826171875,0.2509765625,0.236328125,0.2548828125,0.220703125,0.279296875,0.298828125,0.26171875,0.2705078125,0.212890625,0.2724609375,0.275390625,0.220703125,0.2802734375,0.189453125,0.2451171875,0.232421875,0.2958984375,0.1787109375,0.2900390625,0.25390625,0.27734375,0.3046875
25,model_24,0.25414134837962965,0.2822265625,0.23828125,0.2998046875,0.2431640625,0.205078125,0.2587890625,0.259765625,0.2734375,0.3076171875,0.234375,0.224609375,0.2734375,0.26953125,0.232421875,0.2763671875,0.2548828125,0.23046875,0.208984375,0.27734375,0.2216796875,0.255859375,0.23046875,0.2080078125,0.2548828125,0.2099609375,0.2470703125,0.28125,0.2763671875,0.2724609375,0.2275390625,0.248046875,0.275390625,0.2119140625,0.2294921875,0.2412109375,0.2587890625,0.228515625,0.28125,0.2998046875,0.259765625,0.2724609375,0.25,0.2705078125,0.275390625,0.2275390625,0.2744140625,0.181640625,0.2392578125,0.2392578125,0.2958984375,0.1787109375,0.2890625,0.2548828125,0.279296875,0.3037109375
26,model_25,0.25535300925925924,0.2861328125,0.2373046875,0.302734375,0.24609375,0.20703125,0.26953125,0.265625,0.2822265625,0.3095703125,0.2314453125,0.220703125,0.26953125,0.2744140625,0.203125,0.2744140625,0.2578125,0.2880859375,0.23046875,0.275390625,0.2255859375,0.2509765625,0.1875,0.21875,0.255859375,0.2119140625,0.2509765625,0.2763671875,0.2802734375,0.271484375,0.228515625,0.2548828125,0.2724609375,0.2392578125,0.2412109375,0.236328125,0.236328125,0.2216796875,0.275390625,0.3017578125,0.2626953125,0.2734375,0.2470703125,0.2705078125,0.2744140625,0.232421875,0.275390625,0.19140625,0.24609375,0.240234375,0.2939453125,0.1787109375,0.287109375,0.2451171875,0.28125,0.298828125
27,model_26,0.2544487847222222,0.2822265625,0.236328125,0.3017578125,0.2470703125,0.2099609375,0.255859375,0.265625,0.2763671875,0.3056640625,0.2353515625,0.2294921875,0.27734375,0.2705078125,0.2177734375,0.2705078125,0.216796875,0.2607421875,0.2216796875,0.2763671875,0.228515625,0.25390625,0.212890625,0.21875,0.255859375,0.2109375,0.2470703125,0.27734375,0.2763671875,0.2724609375,0.2353515625,0.251953125,0.2763671875,0.2421875,0.24609375,0.2392578125,0.240234375,0.22265625,0.2783203125,0.302734375,0.2529296875,0.26953125,0.2353515625,0.2724609375,0.2734375,0.2197265625,0.2763671875,0.1923828125,0.2451171875,0.236328125,0.296875,0.1787109375,0.29296875,0.2509765625,0.279296875,0.2998046875
28,model_27,0.2555338541666667,0.2841796875,0.23828125,0.302734375,0.224609375,0.2060546875,0.2685546875,0.2646484375,0.2880859375,0.3095703125,0.2333984375,0.2197265625,0.2763671875,0.2734375,0.2080078125,0.2734375,0.2314453125,0.2734375,0.1962890625,0.2744140625,0.2236328125,0.2568359375,0.2255859375,0.216796875,0.25390625,0.2060546875,0.24609375,0.28125,0.2802734375,0.2724609375,0.234375,0.2548828125,0.27734375,0.2646484375,0.24609375,0.234375,0.2578125,0.2216796875,0.2802734375,0.2998046875,0.2548828125,0.26953125,0.244140625,0.271484375,0.26953125,0.240234375,0.26953125,0.1767578125,0.2451171875,0.2451171875,0.296875,0.1787109375,0.2880859375,0.259765625,0.2822265625,0.3046875
29,model_28,0.2575050636574074,0.28125,0.2412109375,0.3037109375,0.2177734375,0.2080078125,0.275390625,0.255859375,0.279296875,0.3134765625,0.2353515625,0.2431640625,0.271484375,0.267578125,0.2392578125,0.2763671875,0.2587890625,0.267578125,0.2294921875,0.2763671875,0.2294921875,0.25390625,0.2216796875,0.2099609375,0.2568359375,0.220703125,0.2490234375,0.2763671875,0.2861328125,0.2744140625,0.2333984375,0.255859375,0.2763671875,0.2646484375,0.25,0.244140625,0.271484375,0.22265625,0.27734375,0.296875,0.251953125,0.2705078125,0.2138671875,0.2744140625,0.2744140625,0.22265625,0.28515625,0.1982421875,0.248046875,0.2353515625,0.2958984375,0.1787109375,0.2900390625,0.244140625,0.287109375,0.30078125
30,model_29,0.25432219328703703,0.283203125,0.2373046875,0.298828125,0.224609375,0.203125,0.2587890625,0.2626953125,0.2802734375,0.30859375,0.23828125,0.23828125,0.275390625,0.2685546875,0.224609375,0.271484375,0.259765625,0.2548828125,0.1904296875,0.2724609375,0.2509765625,0.255859375,0.2158203125,0.2236328125,0.255859375,0.2255859375,0.2470703125,0.2783203125,0.2802734375,0.271484375,0.2421875,0.251953125,0.2763671875,0.2158203125,0.20703125,0.2392578125,0.23046875,0.216796875,0.275390625,0.2958984375,0.2236328125,0.2705078125,0.2470703125,0.2744140625,0.2744140625,0.2373046875,0.2880859375,0.1865234375,0.2431640625,0.2412109375,0.2978515625,0.1787109375,0.29296875,0.2646484375,0.28125,0.302734375
31,model_30,0.2581922743055556,0.28515625,0.2412109375,0.302734375,0.2265625,0.2216796875,0.263671875,0.2587890625,0.279296875,0.3125,0.2373046875,0.2333984375,0.2744140625,0.2705078125,0.2021484375,0.27734375,0.2021484375,0.2724609375,0.234375,0.27734375,0.232421875,0.2568359375,0.236328125,0.2197265625,0.2548828125,0.244140625,0.2451171875,0.2783203125,0.275390625,0.2705078125,0.2373046875,0.2529296875,0.2763671875,0.3095703125,0.25390625,0.23046875,0.2861328125,0.232421875,0.2802734375,0.3017578125,0.2412109375,0.2734375,0.2412109375,0.2734375,0.275390625,0.2314453125,0.27734375,0.1708984375,0.2412109375,0.240234375,0.2939453125,0.1787109375,0.291015625,0.26171875,0.28515625,0.296875
32,model_31,0.2567274305555556,0.28125,0.2392578125,0.3037109375,0.2216796875,0.212890625,0.2548828125,0.265625,0.2783203125,0.3134765625,0.2353515625,0.2197265625,0.2763671875,0.2685546875,0.2275390625,0.275390625,0.2197265625,0.25,0.234375,0.2763671875,0.2373046875,0.255859375,0.236328125,0.2275390625,0.255859375,0.22265625,0.251953125,0.2763671875,0.2763671875,0.265625,0.234375,0.2529296875,0.2763671875,0.3046875,0.25,0.2412109375,0.2529296875,0.2138671875,0.2744140625,0.30078125,0.25390625,0.2734375,0.2421875,0.271484375,0.2734375,0.2373046875,0.2939453125,0.1708984375,0.2490234375,0.2158203125,0.296875,0.1787109375,0.2919921875,0.25390625,0.2783203125,0.298828125
33,model_32,0.25837311921296297,0.279296875,0.2373046875,0.3037109375,0.228515625,0.212890625,0.2724609375,0.2744140625,0.2705078125,0.314453125,0.2333984375,0.232421875,0.2763671875,0.2666015625,0.2392578125,0.2763671875,0.1875,0.28125,0.2119140625,0.2783203125,0.236328125,0.2548828125,0.240234375,0.220703125,0.2568359375,0.22265625,0.2509765625,0.28125,0.28125,0.2734375,0.2333984375,0.251953125,0.2763671875,0.2080078125,0.248046875,0.2412109375,0.28125,0.2294921875,0.2822265625,0.298828125,0.2529296875,0.26953125,0.2470703125,0.2734375,0.275390625,0.236328125,0.2890625,0.18359375,0.24609375,0.2431640625,0.3046875,0.1787109375,0.291015625,0.2529296875,0.33984375,0.30078125
34,model_33,0.2579933449074074,0.283203125,0.240234375,0.3017578125,0.2265625,0.21875,0.2724609375,0.2666015625,0.2783203125,0.30859375,0.251953125,0.236328125,0.2763671875,0.26953125,0.2509765625,0.279296875,0.244140625,0.2734375,0.2216796875,0.2802734375,0.2265625,0.2509765625,0.232421875,0.220703125,0.25390625,0.2265625,0.2509765625,0.28125,0.2802734375,0.26953125,0.2412109375,0.2529296875,0.2763671875,0.1787109375,0.2421875,0.2412109375,0.2587890625,0.220703125,0.2802734375,0.302734375,0.240234375,0.2646484375,0.23828125,0.271484375,0.275390625,0.2421875,0.2978515625,0.205078125,0.24609375,0.2529296875,0.294921875,0.1787109375,0.2900390625,0.25390625,0.28515625,0.3046875
35,model_34,0.2575954861111111,0.2841796875,0.2421875,0.302734375,0.279296875,0.2216796875,0.2626953125,0.255859375,0.287109375,0.3125,0.234375,0.2119140625,0.2685546875,0.2666015625,0.232421875,0.265625,0.1953125,0.259765625,0.2353515625,0.2763671875,0.2275390625,0.255859375,0.2431640625,0.2138671875,0.2568359375,0.21484375,0.251953125,0.2802734375,0.28125,0.2724609375,0.2421875,0.2509765625,0.2763671875,0.1943359375,0.2568359375,0.240234375,0.2841796875,0.2333984375,0.27734375,0.2998046875,0.236328125,0.2734375,0.251953125,0.2666015625,0.2744140625,0.2392578125,0.294921875,0.1826171875,0.2431640625,0.2373046875,0.2958984375,0.1787109375,0.2919921875,0.26171875,0.306640625,0.3056640625
36,model_35,0.2611219618055556,0.28125,0.2412109375,0.302734375,0.310546875,0.21484375,0.271484375,0.2724609375,0.2841796875,0.3193359375,0.2353515625,0.2548828125,0.2744140625,0.26171875,0.2373046875,0.2783203125,0.201171875,0.2822265625,0.2353515625,0.27734375,0.228515625,0.2568359375,0.2177734375,0.2177734375,0.2548828125,0.240234375,0.2509765625,0.279296875,0.2998046875,0.2734375,0.2412109375,0.25390625,0.2763671875,0.181640625,0.251953125,0.2431640625,0.3193359375,0.2294921875,0.2822265625,0.298828125,0.240234375,0.2734375,0.251953125,0.271484375,0.2744140625,0.236328125,0.2939453125,0.2041015625,0.2470703125,0.236328125,0.2958984375,0.1787109375,0.2919921875,0.2568359375,0.2919921875,0.30078125
