,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
192,model_191,0.2551846590909091,0.220703125,0.2578125,0.1806640625,0.2734375,0.271484375,0.205078125,0.17578125,0.2822265625,0.2919921875,0.271484375,0.271484375,0.2529296875,0.2861328125,0.26171875,0.2626953125,0.2021484375,0.2275390625,0.2529296875,0.244140625,0.310546875,0.2734375,0.1953125,0.2568359375,0.1640625,0.27734375,0.271484375,0.2958984375,0.2255859375,0.2421875,0.2294921875,0.25390625,0.2587890625,0.2880859375,0.2587890625,0.263671875,0.25,0.263671875,0.24609375,0.287109375,0.3583984375,0.28515625,0.2822265625,0.2431640625,0.279296875,0.25390625,0.2626953125,0.275390625,0.2705078125,0.224609375,0.298828125,0.234375,0.2705078125,0.20703125,0.2578125,0.2265625
193,model_192,0.2579190340909091,0.23046875,0.2578125,0.1904296875,0.279296875,0.27734375,0.21875,0.1796875,0.263671875,0.294921875,0.2509765625,0.2705078125,0.2451171875,0.2890625,0.259765625,0.265625,0.1982421875,0.2333984375,0.2314453125,0.234375,0.3095703125,0.2744140625,0.1923828125,0.2587890625,0.166015625,0.2783203125,0.2734375,0.296875,0.232421875,0.2685546875,0.2255859375,0.2509765625,0.2490234375,0.279296875,0.2529296875,0.287109375,0.25,0.263671875,0.2666015625,0.2919921875,0.3515625,0.287109375,0.27734375,0.2734375,0.28515625,0.2568359375,0.2607421875,0.2705078125,0.2666015625,0.234375,0.3369140625,0.2421875,0.26953125,0.2294921875,0.2646484375,0.240234375
194,model_193,0.2577414772727273,0.2216796875,0.255859375,0.224609375,0.2744140625,0.2705078125,0.2109375,0.1806640625,0.2509765625,0.291015625,0.271484375,0.271484375,0.251953125,0.287109375,0.2587890625,0.2626953125,0.193359375,0.220703125,0.240234375,0.23828125,0.310546875,0.2744140625,0.1865234375,0.2509765625,0.1650390625,0.2783203125,0.275390625,0.287109375,0.25,0.2607421875,0.2451171875,0.2548828125,0.2529296875,0.3056640625,0.259765625,0.2861328125,0.2392578125,0.2607421875,0.2626953125,0.2919921875,0.34375,0.2900390625,0.275390625,0.2724609375,0.2802734375,0.26171875,0.265625,0.26953125,0.279296875,0.2392578125,0.310546875,0.2353515625,0.2744140625,0.2060546875,0.271484375,0.2255859375
195,model_194,0.2559659090909091,0.2255859375,0.2646484375,0.1953125,0.2802734375,0.2685546875,0.2099609375,0.1806640625,0.2353515625,0.298828125,0.2734375,0.2587890625,0.2529296875,0.2890625,0.26171875,0.2626953125,0.203125,0.234375,0.2470703125,0.232421875,0.3095703125,0.2724609375,0.19921875,0.2333984375,0.1630859375,0.27734375,0.271484375,0.296875,0.25,0.259765625,0.2265625,0.251953125,0.2626953125,0.29296875,0.255859375,0.287109375,0.248046875,0.26171875,0.2568359375,0.2919921875,0.2685546875,0.28515625,0.283203125,0.2578125,0.2783203125,0.2529296875,0.2646484375,0.2626953125,0.2685546875,0.248046875,0.296875,0.234375,0.2744140625,0.2412109375,0.2744140625,0.2431640625
196,model_195,0.2561612215909091,0.2255859375,0.2587890625,0.2021484375,0.2666015625,0.26953125,0.2177734375,0.173828125,0.2861328125,0.2978515625,0.271484375,0.25,0.25,0.2890625,0.2548828125,0.2646484375,0.201171875,0.2265625,0.2314453125,0.2392578125,0.310546875,0.2724609375,0.19140625,0.26171875,0.162109375,0.26953125,0.26953125,0.2919921875,0.2431640625,0.263671875,0.2392578125,0.2548828125,0.2607421875,0.2587890625,0.25390625,0.283203125,0.236328125,0.263671875,0.2685546875,0.2919921875,0.349609375,0.2890625,0.2646484375,0.267578125,0.2783203125,0.2509765625,0.2705078125,0.2666015625,0.2724609375,0.23046875,0.291015625,0.2412109375,0.2734375,0.201171875,0.2724609375,0.2451171875
197,model_196,0.2557705965909091,0.2197265625,0.2587890625,0.228515625,0.267578125,0.2734375,0.2080078125,0.18359375,0.248046875,0.2958984375,0.26953125,0.2626953125,0.2509765625,0.2880859375,0.244140625,0.2646484375,0.18359375,0.2412109375,0.2529296875,0.2470703125,0.3076171875,0.2705078125,0.1845703125,0.25,0.171875,0.279296875,0.2607421875,0.296875,0.248046875,0.25390625,0.24609375,0.25390625,0.2451171875,0.26171875,0.2548828125,0.28515625,0.24609375,0.259765625,0.2333984375,0.2919921875,0.33984375,0.2861328125,0.2626953125,0.236328125,0.2763671875,0.26171875,0.265625,0.2724609375,0.271484375,0.224609375,0.326171875,0.2373046875,0.265625,0.2490234375,0.271484375,0.23046875
198,model_197,0.2583096590909091,0.216796875,0.2548828125,0.19140625,0.2783203125,0.2724609375,0.216796875,0.177734375,0.27734375,0.2939453125,0.25390625,0.26953125,0.259765625,0.2841796875,0.2578125,0.263671875,0.1904296875,0.23828125,0.228515625,0.2353515625,0.3134765625,0.27734375,0.181640625,0.2646484375,0.162109375,0.2802734375,0.2724609375,0.291015625,0.2509765625,0.2587890625,0.2412109375,0.2568359375,0.26171875,0.337890625,0.255859375,0.2734375,0.2490234375,0.2587890625,0.2412109375,0.2919921875,0.3310546875,0.2890625,0.28125,0.25,0.283203125,0.2529296875,0.2509765625,0.265625,0.3310546875,0.236328125,0.3076171875,0.23046875,0.2724609375,0.2412109375,0.2685546875,0.2333984375
199,model_198,0.2566583806818182,0.216796875,0.2509765625,0.189453125,0.2802734375,0.2666015625,0.2080078125,0.1640625,0.2470703125,0.2919921875,0.271484375,0.2421875,0.2548828125,0.283203125,0.26171875,0.2607421875,0.2021484375,0.234375,0.251953125,0.2177734375,0.310546875,0.26953125,0.2109375,0.2724609375,0.1650390625,0.279296875,0.2705078125,0.2958984375,0.2421875,0.2646484375,0.240234375,0.2490234375,0.2578125,0.302734375,0.2509765625,0.283203125,0.2470703125,0.2646484375,0.2578125,0.2900390625,0.33203125,0.2763671875,0.2822265625,0.26953125,0.28515625,0.26171875,0.267578125,0.26953125,0.2607421875,0.2470703125,0.2890625,0.2353515625,0.2705078125,0.2412109375,0.263671875,0.244140625
200,model_199,0.2555575284090909,0.2236328125,0.2626953125,0.1875,0.275390625,0.26953125,0.201171875,0.1787109375,0.2197265625,0.2890625,0.2744140625,0.2578125,0.255859375,0.2890625,0.2431640625,0.25390625,0.203125,0.2275390625,0.23828125,0.2294921875,0.3056640625,0.2744140625,0.1982421875,0.2578125,0.169921875,0.2822265625,0.271484375,0.30078125,0.240234375,0.2587890625,0.24609375,0.2568359375,0.255859375,0.3125,0.2470703125,0.28515625,0.25,0.265625,0.263671875,0.29296875,0.3369140625,0.2890625,0.283203125,0.23046875,0.2822265625,0.2490234375,0.25390625,0.2705078125,0.2724609375,0.224609375,0.2958984375,0.234375,0.2744140625,0.240234375,0.267578125,0.2353515625
201,model_200,0.25813210227272726,0.224609375,0.263671875,0.2001953125,0.26953125,0.2666015625,0.2216796875,0.185546875,0.2470703125,0.298828125,0.2724609375,0.26171875,0.259765625,0.2880859375,0.2607421875,0.2646484375,0.208984375,0.2373046875,0.228515625,0.2294921875,0.3056640625,0.275390625,0.197265625,0.26171875,0.1708984375,0.2666015625,0.271484375,0.2978515625,0.248046875,0.2548828125,0.23046875,0.251953125,0.2548828125,0.3076171875,0.2548828125,0.26171875,0.2431640625,0.26171875,0.263671875,0.291015625,0.333984375,0.2822265625,0.2861328125,0.2685546875,0.2783203125,0.259765625,0.2724609375,0.271484375,0.2685546875,0.234375,0.333984375,0.240234375,0.2734375,0.23046875,0.2734375,0.2294921875
202,model_201,0.2569069602272727,0.228515625,0.25390625,0.2158203125,0.279296875,0.2734375,0.2119140625,0.1875,0.2587890625,0.294921875,0.2724609375,0.2607421875,0.2568359375,0.2822265625,0.26171875,0.2626953125,0.205078125,0.23828125,0.2451171875,0.23828125,0.3056640625,0.271484375,0.181640625,0.2646484375,0.166015625,0.27734375,0.2724609375,0.2880859375,0.2470703125,0.263671875,0.236328125,0.2568359375,0.259765625,0.2646484375,0.2568359375,0.2880859375,0.2490234375,0.2548828125,0.2529296875,0.291015625,0.349609375,0.2880859375,0.2841796875,0.265625,0.279296875,0.2587890625,0.271484375,0.2685546875,0.2626953125,0.2412109375,0.2724609375,0.232421875,0.271484375,0.2080078125,0.26953125,0.23046875
203,model_202,0.25669389204545456,0.2353515625,0.21484375,0.1904296875,0.279296875,0.265625,0.208984375,0.18359375,0.2705078125,0.2939453125,0.265625,0.259765625,0.2490234375,0.2841796875,0.255859375,0.263671875,0.1923828125,0.234375,0.232421875,0.21875,0.306640625,0.2744140625,0.2060546875,0.2783203125,0.166015625,0.283203125,0.2685546875,0.29296875,0.23828125,0.2587890625,0.234375,0.25,0.25390625,0.306640625,0.251953125,0.287109375,0.25,0.2607421875,0.240234375,0.2919921875,0.33984375,0.2880859375,0.2802734375,0.275390625,0.28125,0.2490234375,0.2646484375,0.2705078125,0.2705078125,0.2265625,0.3046875,0.2421875,0.275390625,0.244140625,0.275390625,0.2314453125
204,model_203,0.2580078125,0.2216796875,0.2646484375,0.22265625,0.2802734375,0.2744140625,0.2109375,0.16796875,0.25,0.2880859375,0.2734375,0.267578125,0.2578125,0.291015625,0.248046875,0.2646484375,0.185546875,0.234375,0.2373046875,0.2451171875,0.3115234375,0.2763671875,0.1826171875,0.263671875,0.1669921875,0.2822265625,0.2744140625,0.2958984375,0.240234375,0.2548828125,0.25,0.2470703125,0.2607421875,0.306640625,0.2548828125,0.2802734375,0.2490234375,0.26171875,0.24609375,0.2919921875,0.3798828125,0.283203125,0.2783203125,0.2705078125,0.28125,0.2607421875,0.26953125,0.2734375,0.26953125,0.232421875,0.283203125,0.2421875,0.2490234375,0.2431640625,0.263671875,0.2275390625
205,model_204,0.2555930397727273,0.2275390625,0.2607421875,0.205078125,0.2646484375,0.2724609375,0.2099609375,0.1767578125,0.22265625,0.2978515625,0.271484375,0.2685546875,0.251953125,0.2900390625,0.263671875,0.2646484375,0.173828125,0.2392578125,0.2490234375,0.248046875,0.30859375,0.2705078125,0.1982421875,0.259765625,0.1708984375,0.28125,0.2705078125,0.30078125,0.2314453125,0.2685546875,0.201171875,0.25390625,0.2578125,0.31640625,0.2587890625,0.2861328125,0.24609375,0.2646484375,0.2568359375,0.291015625,0.3134765625,0.287109375,0.2802734375,0.2744140625,0.267578125,0.2587890625,0.265625,0.2685546875,0.2734375,0.240234375,0.2783203125,0.236328125,0.2705078125,0.197265625,0.2685546875,0.2255859375
206,model_205,0.2595348011363636,0.2177734375,0.2568359375,0.2060546875,0.2763671875,0.2685546875,0.2216796875,0.1962890625,0.248046875,0.294921875,0.2744140625,0.2626953125,0.2607421875,0.2900390625,0.26171875,0.2646484375,0.2001953125,0.2333984375,0.2490234375,0.2197265625,0.3125,0.2734375,0.228515625,0.2783203125,0.1630859375,0.2763671875,0.2705078125,0.30078125,0.248046875,0.2646484375,0.2431640625,0.244140625,0.2548828125,0.29296875,0.23828125,0.2880859375,0.2470703125,0.259765625,0.25390625,0.2919921875,0.376953125,0.2822265625,0.271484375,0.2724609375,0.2841796875,0.255859375,0.26953125,0.26953125,0.2705078125,0.2431640625,0.2724609375,0.2412109375,0.2724609375,0.2470703125,0.2744140625,0.2373046875
207,model_206,0.25569957386363634,0.234375,0.2626953125,0.1796875,0.2783203125,0.267578125,0.2216796875,0.1767578125,0.263671875,0.2939453125,0.2705078125,0.2724609375,0.244140625,0.28515625,0.263671875,0.265625,0.162109375,0.236328125,0.234375,0.216796875,0.30859375,0.27734375,0.1884765625,0.2734375,0.1669921875,0.2744140625,0.2705078125,0.298828125,0.2373046875,0.259765625,0.244140625,0.2509765625,0.2421875,0.2626953125,0.2587890625,0.2861328125,0.25,0.259765625,0.2626953125,0.2919921875,0.3271484375,0.2880859375,0.2646484375,0.265625,0.2822265625,0.2548828125,0.265625,0.2685546875,0.2734375,0.2392578125,0.3212890625,0.2353515625,0.2744140625,0.2080078125,0.2724609375,0.2275390625
208,model_207,0.2574396306818182,0.21875,0.255859375,0.1962890625,0.2783203125,0.2744140625,0.22265625,0.1689453125,0.291015625,0.296875,0.2607421875,0.271484375,0.259765625,0.2900390625,0.2548828125,0.263671875,0.201171875,0.2333984375,0.25390625,0.24609375,0.3076171875,0.2744140625,0.1962890625,0.2412109375,0.1630859375,0.2841796875,0.2705078125,0.294921875,0.2470703125,0.2587890625,0.2431640625,0.2490234375,0.2568359375,0.2646484375,0.2587890625,0.2822265625,0.23828125,0.2548828125,0.2529296875,0.291015625,0.3701171875,0.2822265625,0.2861328125,0.2734375,0.275390625,0.259765625,0.2734375,0.2666015625,0.2529296875,0.23046875,0.27734375,0.234375,0.275390625,0.2392578125,0.267578125,0.2265625
209,model_208,0.25955255681818185,0.23046875,0.216796875,0.234375,0.28125,0.2705078125,0.2216796875,0.185546875,0.248046875,0.296875,0.2685546875,0.2724609375,0.2451171875,0.2880859375,0.259765625,0.263671875,0.2060546875,0.2353515625,0.244140625,0.2490234375,0.3076171875,0.2744140625,0.1982421875,0.263671875,0.1650390625,0.2666015625,0.2724609375,0.2998046875,0.2451171875,0.267578125,0.220703125,0.2529296875,0.2548828125,0.3095703125,0.255859375,0.28515625,0.24609375,0.263671875,0.25390625,0.2900390625,0.3623046875,0.287109375,0.2861328125,0.2646484375,0.2802734375,0.2626953125,0.26953125,0.2666015625,0.2685546875,0.2314453125,0.3173828125,0.240234375,0.2724609375,0.232421875,0.275390625,0.2470703125
210,model_209,0.2572265625,0.228515625,0.2626953125,0.21875,0.267578125,0.2763671875,0.2109375,0.169921875,0.248046875,0.2939453125,0.2646484375,0.259765625,0.2490234375,0.2900390625,0.259765625,0.263671875,0.2021484375,0.2392578125,0.25,0.2392578125,0.3095703125,0.2685546875,0.1708984375,0.302734375,0.1650390625,0.2763671875,0.271484375,0.2958984375,0.24609375,0.2646484375,0.212890625,0.2568359375,0.255859375,0.2890625,0.259765625,0.2890625,0.24609375,0.263671875,0.2421875,0.2919921875,0.3017578125,0.2880859375,0.283203125,0.275390625,0.287109375,0.255859375,0.267578125,0.2666015625,0.271484375,0.21484375,0.3076171875,0.236328125,0.2744140625,0.2255859375,0.275390625,0.2431640625
211,model_210,0.2577414772727273,0.212890625,0.265625,0.234375,0.279296875,0.275390625,0.2119140625,0.181640625,0.236328125,0.265625,0.2578125,0.267578125,0.25,0.2919921875,0.25390625,0.263671875,0.2041015625,0.2294921875,0.244140625,0.2412109375,0.3095703125,0.2685546875,0.1884765625,0.263671875,0.1669921875,0.2783203125,0.27734375,0.296875,0.2373046875,0.25390625,0.2294921875,0.255859375,0.2587890625,0.330078125,0.251953125,0.28515625,0.24609375,0.26171875,0.2646484375,0.2900390625,0.3466796875,0.2880859375,0.287109375,0.25390625,0.2802734375,0.26171875,0.2724609375,0.267578125,0.2685546875,0.232421875,0.298828125,0.2392578125,0.267578125,0.228515625,0.2705078125,0.23046875
212,model_211,0.25704900568181815,0.212890625,0.265625,0.2041015625,0.28125,0.2724609375,0.2138671875,0.1796875,0.216796875,0.2939453125,0.2666015625,0.2705078125,0.248046875,0.2890625,0.2451171875,0.2607421875,0.2021484375,0.240234375,0.2470703125,0.2412109375,0.3115234375,0.2783203125,0.1962890625,0.2626953125,0.162109375,0.2734375,0.2734375,0.302734375,0.2412109375,0.2587890625,0.2412109375,0.251953125,0.2607421875,0.275390625,0.2548828125,0.28515625,0.2451171875,0.2578125,0.255859375,0.2900390625,0.3564453125,0.2763671875,0.2744140625,0.2607421875,0.2822265625,0.2607421875,0.265625,0.267578125,0.2734375,0.2314453125,0.3134765625,0.2421875,0.26953125,0.232421875,0.275390625,0.2255859375
213,model_212,0.2584161931818182,0.2373046875,0.2529296875,0.1904296875,0.2763671875,0.26953125,0.2109375,0.1796875,0.2646484375,0.2939453125,0.2744140625,0.2646484375,0.2548828125,0.2890625,0.265625,0.263671875,0.2060546875,0.236328125,0.2373046875,0.251953125,0.3115234375,0.2734375,0.1875,0.271484375,0.1640625,0.2783203125,0.2734375,0.294921875,0.2412109375,0.267578125,0.2265625,0.236328125,0.259765625,0.3076171875,0.24609375,0.2666015625,0.25,0.2626953125,0.265625,0.2890625,0.3037109375,0.2900390625,0.2880859375,0.2744140625,0.27734375,0.263671875,0.26171875,0.2734375,0.2724609375,0.2412109375,0.296875,0.244140625,0.2744140625,0.2490234375,0.2744140625,0.234375
214,model_213,0.2578480113636364,0.20703125,0.2529296875,0.1884765625,0.279296875,0.2744140625,0.2158203125,0.16796875,0.2548828125,0.2890625,0.26953125,0.2666015625,0.2470703125,0.2900390625,0.255859375,0.263671875,0.19921875,0.234375,0.2421875,0.2470703125,0.3037109375,0.2744140625,0.1767578125,0.2587890625,0.1689453125,0.2802734375,0.275390625,0.296875,0.251953125,0.2568359375,0.2509765625,0.2548828125,0.2548828125,0.298828125,0.2548828125,0.2861328125,0.2451171875,0.259765625,0.26171875,0.291015625,0.380859375,0.2880859375,0.283203125,0.265625,0.28125,0.255859375,0.2666015625,0.26953125,0.26953125,0.232421875,0.2919921875,0.234375,0.271484375,0.2431640625,0.2734375,0.2265625
215,model_214,0.2569424715909091,0.232421875,0.2626953125,0.212890625,0.2763671875,0.2724609375,0.2109375,0.1845703125,0.2607421875,0.296875,0.2705078125,0.2724609375,0.251953125,0.283203125,0.2568359375,0.265625,0.2021484375,0.236328125,0.2373046875,0.2099609375,0.3046875,0.2724609375,0.2021484375,0.27734375,0.1689453125,0.2822265625,0.267578125,0.2880859375,0.2431640625,0.26953125,0.2451171875,0.2529296875,0.2431640625,0.318359375,0.255859375,0.283203125,0.2373046875,0.255859375,0.2509765625,0.2900390625,0.314453125,0.28515625,0.267578125,0.2158203125,0.283203125,0.2587890625,0.2646484375,0.2685546875,0.2724609375,0.2275390625,0.30859375,0.232421875,0.275390625,0.2353515625,0.275390625,0.2412109375
216,model_215,0.25974786931818183,0.2216796875,0.259765625,0.1865234375,0.2783203125,0.271484375,0.2109375,0.17578125,0.2607421875,0.2958984375,0.2744140625,0.2685546875,0.2548828125,0.2919921875,0.2490234375,0.259765625,0.2099609375,0.2373046875,0.2412109375,0.244140625,0.310546875,0.26953125,0.189453125,0.2919921875,0.166015625,0.2783203125,0.2724609375,0.3046875,0.234375,0.263671875,0.2490234375,0.2568359375,0.2626953125,0.318359375,0.2578125,0.29296875,0.248046875,0.263671875,0.25,0.2919921875,0.3642578125,0.2880859375,0.2880859375,0.275390625,0.283203125,0.2568359375,0.2724609375,0.26953125,0.2724609375,0.248046875,0.28125,0.240234375,0.275390625,0.2080078125,0.2705078125,0.2275390625
217,model_216,0.25974786931818183,0.2216796875,0.259765625,0.224609375,0.26953125,0.26953125,0.2177734375,0.1806640625,0.251953125,0.291015625,0.2744140625,0.2607421875,0.25,0.2900390625,0.26171875,0.2626953125,0.1982421875,0.23046875,0.25390625,0.2392578125,0.3076171875,0.271484375,0.2548828125,0.263671875,0.1650390625,0.283203125,0.26953125,0.2880859375,0.2548828125,0.2607421875,0.25,0.2568359375,0.2568359375,0.306640625,0.25390625,0.279296875,0.25,0.263671875,0.23828125,0.2919921875,0.3642578125,0.2880859375,0.2802734375,0.255859375,0.283203125,0.2548828125,0.2724609375,0.2705078125,0.2685546875,0.228515625,0.294921875,0.2294921875,0.2734375,0.244140625,0.2744140625,0.228515625
218,model_217,0.25827414772727275,0.236328125,0.2470703125,0.20703125,0.2802734375,0.26953125,0.21484375,0.1875,0.255859375,0.287109375,0.2734375,0.24609375,0.2587890625,0.291015625,0.2607421875,0.263671875,0.19921875,0.232421875,0.2490234375,0.248046875,0.30859375,0.2744140625,0.1650390625,0.26171875,0.1650390625,0.275390625,0.267578125,0.2998046875,0.2451171875,0.2666015625,0.25,0.2587890625,0.2548828125,0.2939453125,0.2548828125,0.283203125,0.248046875,0.267578125,0.2587890625,0.291015625,0.3544921875,0.2880859375,0.2861328125,0.2353515625,0.275390625,0.25390625,0.2646484375,0.2666015625,0.2744140625,0.236328125,0.32421875,0.23046875,0.2705078125,0.2548828125,0.2744140625,0.216796875
219,model_218,0.2558238636363636,0.2275390625,0.2255859375,0.1806640625,0.26953125,0.2705078125,0.21484375,0.185546875,0.267578125,0.2978515625,0.263671875,0.267578125,0.255859375,0.287109375,0.26171875,0.265625,0.1982421875,0.234375,0.2568359375,0.2041015625,0.3037109375,0.275390625,0.1767578125,0.259765625,0.171875,0.271484375,0.26953125,0.2900390625,0.240234375,0.265625,0.224609375,0.2568359375,0.2587890625,0.27734375,0.2587890625,0.28125,0.25,0.2646484375,0.2607421875,0.2919921875,0.3740234375,0.2734375,0.2724609375,0.2607421875,0.2783203125,0.2568359375,0.2705078125,0.26953125,0.271484375,0.2392578125,0.2900390625,0.244140625,0.271484375,0.201171875,0.2685546875,0.244140625
220,model_219,0.2566583806818182,0.228515625,0.2548828125,0.212890625,0.27734375,0.2783203125,0.2138671875,0.1767578125,0.291015625,0.298828125,0.26171875,0.26953125,0.25390625,0.2685546875,0.26171875,0.2646484375,0.20703125,0.236328125,0.2314453125,0.244140625,0.310546875,0.27734375,0.1826171875,0.26171875,0.1669921875,0.2607421875,0.271484375,0.291015625,0.2265625,0.265625,0.2236328125,0.251953125,0.2578125,0.275390625,0.255859375,0.2802734375,0.2490234375,0.2607421875,0.263671875,0.2919921875,0.32421875,0.279296875,0.2763671875,0.2705078125,0.283203125,0.2509765625,0.26953125,0.26953125,0.271484375,0.248046875,0.279296875,0.2421875,0.2705078125,0.2216796875,0.2724609375,0.23046875
221,model_220,0.25893110795454544,0.2255859375,0.25,0.1904296875,0.279296875,0.2763671875,0.208984375,0.1904296875,0.2607421875,0.298828125,0.2744140625,0.267578125,0.255859375,0.291015625,0.2626953125,0.2646484375,0.203125,0.23828125,0.2333984375,0.2490234375,0.3115234375,0.27734375,0.185546875,0.263671875,0.162109375,0.2734375,0.2685546875,0.2998046875,0.24609375,0.265625,0.2216796875,0.25390625,0.2607421875,0.294921875,0.2578125,0.2822265625,0.2421875,0.2626953125,0.25,0.29296875,0.388671875,0.2783203125,0.283203125,0.26171875,0.27734375,0.259765625,0.2646484375,0.2724609375,0.275390625,0.2451171875,0.2646484375,0.232421875,0.271484375,0.251953125,0.2744140625,0.24609375
222,model_221,0.25736860795454547,0.2265625,0.2568359375,0.2119140625,0.2646484375,0.2705078125,0.2060546875,0.181640625,0.2568359375,0.2919921875,0.26171875,0.2685546875,0.232421875,0.2880859375,0.2626953125,0.2587890625,0.1923828125,0.2373046875,0.25,0.224609375,0.30859375,0.267578125,0.1962890625,0.2763671875,0.1630859375,0.2822265625,0.271484375,0.3037109375,0.2412109375,0.2705078125,0.2275390625,0.2568359375,0.2548828125,0.294921875,0.2431640625,0.2841796875,0.24609375,0.2607421875,0.26171875,0.29296875,0.376953125,0.28125,0.2724609375,0.26953125,0.2802734375,0.2587890625,0.2724609375,0.2685546875,0.279296875,0.2275390625,0.296875,0.240234375,0.2666015625,0.2216796875,0.2607421875,0.234375
223,model_222,0.25850497159090907,0.23046875,0.263671875,0.1865234375,0.2685546875,0.2734375,0.2080078125,0.177734375,0.2421875,0.291015625,0.2705078125,0.263671875,0.26171875,0.2900390625,0.2607421875,0.265625,0.2041015625,0.2373046875,0.234375,0.2490234375,0.3095703125,0.271484375,0.1884765625,0.2900390625,0.1640625,0.2744140625,0.2666015625,0.294921875,0.25,0.2646484375,0.2412109375,0.255859375,0.2578125,0.287109375,0.2548828125,0.296875,0.248046875,0.263671875,0.2626953125,0.279296875,0.3662109375,0.2880859375,0.28515625,0.2705078125,0.2802734375,0.2587890625,0.265625,0.26953125,0.2724609375,0.240234375,0.2841796875,0.2431640625,0.2685546875,0.22265625,0.271484375,0.23046875
224,model_223,0.25628551136363636,0.21875,0.26171875,0.1875,0.2783203125,0.271484375,0.2216796875,0.177734375,0.2568359375,0.2939453125,0.275390625,0.267578125,0.2548828125,0.2900390625,0.2587890625,0.2646484375,0.2041015625,0.2373046875,0.2421875,0.22265625,0.287109375,0.27734375,0.240234375,0.2939453125,0.1650390625,0.27734375,0.2734375,0.2978515625,0.23828125,0.2646484375,0.21484375,0.251953125,0.25390625,0.2958984375,0.2578125,0.28125,0.2509765625,0.2685546875,0.24609375,0.2900390625,0.3212890625,0.2900390625,0.28125,0.2119140625,0.279296875,0.2607421875,0.2685546875,0.2666015625,0.271484375,0.2412109375,0.291015625,0.23046875,0.2685546875,0.212890625,0.26953125,0.21875
225,model_224,0.2610085227272727,0.23046875,0.255859375,0.234375,0.28125,0.275390625,0.2294921875,0.1806640625,0.2412109375,0.2958984375,0.275390625,0.271484375,0.2626953125,0.2900390625,0.26171875,0.2626953125,0.2041015625,0.23828125,0.2314453125,0.2421875,0.310546875,0.2822265625,0.193359375,0.248046875,0.1640625,0.28125,0.271484375,0.298828125,0.240234375,0.2822265625,0.2099609375,0.2587890625,0.2607421875,0.3125,0.2470703125,0.2890625,0.2490234375,0.259765625,0.265625,0.2890625,0.4052734375,0.2841796875,0.2802734375,0.2490234375,0.279296875,0.2529296875,0.2666015625,0.26953125,0.267578125,0.251953125,0.2900390625,0.2412109375,0.275390625,0.2470703125,0.275390625,0.2412109375
226,model_225,0.2587890625,0.228515625,0.2626953125,0.1884765625,0.27734375,0.2802734375,0.22265625,0.1845703125,0.267578125,0.2939453125,0.2734375,0.2685546875,0.2509765625,0.287109375,0.2626953125,0.263671875,0.2060546875,0.2392578125,0.25,0.240234375,0.310546875,0.2763671875,0.181640625,0.26171875,0.162109375,0.2802734375,0.2734375,0.296875,0.2392578125,0.267578125,0.2373046875,0.2548828125,0.25390625,0.2841796875,0.2568359375,0.28515625,0.2421875,0.2626953125,0.2607421875,0.2890625,0.30859375,0.28515625,0.28125,0.2734375,0.28515625,0.26171875,0.267578125,0.283203125,0.2734375,0.2314453125,0.310546875,0.2275390625,0.275390625,0.2470703125,0.2626953125,0.234375
227,model_226,0.26058238636363634,0.23828125,0.263671875,0.2314453125,0.2783203125,0.2666015625,0.2158203125,0.181640625,0.2802734375,0.283203125,0.2734375,0.2685546875,0.2568359375,0.2841796875,0.2568359375,0.2607421875,0.19921875,0.22265625,0.244140625,0.25,0.30859375,0.2734375,0.1943359375,0.2646484375,0.1630859375,0.2783203125,0.26953125,0.296875,0.2509765625,0.265625,0.244140625,0.2578125,0.255859375,0.322265625,0.251953125,0.2880859375,0.2490234375,0.263671875,0.2509765625,0.2919921875,0.3798828125,0.2890625,0.28125,0.2705078125,0.28515625,0.2509765625,0.263671875,0.2685546875,0.2744140625,0.228515625,0.2919921875,0.234375,0.2763671875,0.240234375,0.271484375,0.228515625
228,model_227,0.26019176136363636,0.2333984375,0.2685546875,0.21484375,0.27734375,0.26953125,0.224609375,0.1796875,0.27734375,0.279296875,0.2724609375,0.2685546875,0.2548828125,0.291015625,0.2470703125,0.2607421875,0.2060546875,0.23828125,0.22265625,0.2158203125,0.3076171875,0.275390625,0.1904296875,0.271484375,0.169921875,0.2861328125,0.2724609375,0.2880859375,0.251953125,0.25390625,0.2421875,0.259765625,0.2587890625,0.31640625,0.2578125,0.287109375,0.2490234375,0.259765625,0.2470703125,0.2900390625,0.361328125,0.287109375,0.2880859375,0.2734375,0.2822265625,0.2607421875,0.2626953125,0.271484375,0.2666015625,0.25390625,0.298828125,0.2421875,0.271484375,0.25,0.2734375,0.2294921875
