,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
13,model_12,0.3470880681818182,0.2958984375,0.3603515625,0.294921875,0.3271484375,0.3564453125,0.1728515625,0.3251953125,0.388671875,0.328125,0.314453125,0.3115234375,0.349609375,0.34765625,0.2861328125,0.3623046875,0.3623046875,0.3486328125,0.345703125,0.376953125,0.423828125,0.326171875,0.3447265625,0.40234375,0.412109375,0.3603515625,0.33203125,0.3935546875,0.412109375,0.4169921875,0.3154296875,0.412109375,0.4111328125,0.255859375,0.3642578125,0.447265625,0.4033203125,0.369140625,0.3525390625,0.4013671875,0.357421875,0.392578125,0.3486328125,0.2861328125,0.2802734375,0.259765625,0.33984375,0.333984375,0.423828125,0.333984375,0.3203125,0.3427734375,0.259765625,0.396484375,0.26953125,0.3330078125
14,model_13,0.35134943181818185,0.2919921875,0.3515625,0.259765625,0.3310546875,0.3583984375,0.2080078125,0.318359375,0.3857421875,0.353515625,0.396484375,0.3388671875,0.3515625,0.3544921875,0.2861328125,0.3154296875,0.3525390625,0.3037109375,0.37109375,0.388671875,0.4169921875,0.3447265625,0.39453125,0.40625,0.3740234375,0.34765625,0.3359375,0.416015625,0.42578125,0.3935546875,0.330078125,0.3515625,0.4345703125,0.2578125,0.3505859375,0.4501953125,0.3916015625,0.384765625,0.3828125,0.375,0.38671875,0.3828125,0.3603515625,0.3505859375,0.2626953125,0.2451171875,0.359375,0.3701171875,0.423828125,0.3427734375,0.3046875,0.337890625,0.3017578125,0.390625,0.2939453125,0.3291015625
15,model_14,0.35552201704545455,0.3046875,0.349609375,0.291015625,0.3271484375,0.369140625,0.2392578125,0.36328125,0.40234375,0.3115234375,0.35546875,0.34765625,0.388671875,0.404296875,0.3310546875,0.3037109375,0.30078125,0.3291015625,0.3427734375,0.3974609375,0.4345703125,0.3310546875,0.416015625,0.412109375,0.447265625,0.3408203125,0.3017578125,0.40234375,0.41015625,0.412109375,0.2958984375,0.4150390625,0.4169921875,0.26953125,0.400390625,0.4580078125,0.353515625,0.4033203125,0.3525390625,0.4189453125,0.3564453125,0.38671875,0.3955078125,0.3251953125,0.279296875,0.2529296875,0.3388671875,0.3505859375,0.439453125,0.3515625,0.318359375,0.3251953125,0.283203125,0.40625,0.26953125,0.3232421875
16,model_15,0.36225142045454545,0.3017578125,0.36328125,0.2861328125,0.333984375,0.375,0.2587890625,0.3408203125,0.404296875,0.3740234375,0.3984375,0.3828125,0.4072265625,0.37109375,0.29296875,0.3388671875,0.3515625,0.3505859375,0.3427734375,0.3916015625,0.4267578125,0.3515625,0.384765625,0.40234375,0.4052734375,0.3701171875,0.3779296875,0.4248046875,0.4052734375,0.3818359375,0.3212890625,0.3974609375,0.380859375,0.28515625,0.4130859375,0.4580078125,0.3916015625,0.3798828125,0.35546875,0.419921875,0.3798828125,0.36328125,0.37890625,0.34375,0.294921875,0.24609375,0.34765625,0.3876953125,0.4326171875,0.35546875,0.333984375,0.345703125,0.2744140625,0.4130859375,0.298828125,0.328125
17,model_16,0.3580078125,0.3017578125,0.3291015625,0.2958984375,0.3515625,0.3701171875,0.1806640625,0.3935546875,0.3603515625,0.3681640625,0.3564453125,0.3505859375,0.38671875,0.3525390625,0.3359375,0.3583984375,0.3447265625,0.3212890625,0.337890625,0.3818359375,0.4208984375,0.33203125,0.39453125,0.4150390625,0.466796875,0.3583984375,0.3173828125,0.41015625,0.3916015625,0.4287109375,0.3291015625,0.3828125,0.4287109375,0.2958984375,0.3427734375,0.4541015625,0.3955078125,0.3984375,0.3662109375,0.4140625,0.3837890625,0.3837890625,0.3564453125,0.3349609375,0.2431640625,0.2607421875,0.3779296875,0.3623046875,0.4091796875,0.359375,0.3359375,0.3427734375,0.3046875,0.4013671875,0.24609375,0.3671875
18,model_17,0.3591086647727273,0.30078125,0.4033203125,0.296875,0.3525390625,0.3505859375,0.2490234375,0.345703125,0.4150390625,0.3427734375,0.388671875,0.3740234375,0.412109375,0.390625,0.322265625,0.3251953125,0.2802734375,0.3427734375,0.3447265625,0.3935546875,0.4228515625,0.330078125,0.3779296875,0.421875,0.435546875,0.3408203125,0.369140625,0.4150390625,0.41796875,0.4130859375,0.3017578125,0.3798828125,0.390625,0.267578125,0.396484375,0.4609375,0.3896484375,0.404296875,0.3564453125,0.4169921875,0.384765625,0.3671875,0.3837890625,0.33203125,0.2421875,0.2314453125,0.3681640625,0.369140625,0.419921875,0.337890625,0.330078125,0.3505859375,0.302734375,0.3876953125,0.28125,0.322265625
19,model_18,0.36296164772727274,0.2998046875,0.3876953125,0.3134765625,0.3671875,0.373046875,0.2529296875,0.3701171875,0.380859375,0.376953125,0.3916015625,0.322265625,0.4072265625,0.3623046875,0.3271484375,0.3486328125,0.31640625,0.3662109375,0.3466796875,0.396484375,0.423828125,0.3525390625,0.4052734375,0.41796875,0.4345703125,0.322265625,0.3720703125,0.4228515625,0.4384765625,0.375,0.2978515625,0.40625,0.4375,0.2890625,0.3544921875,0.451171875,0.4033203125,0.396484375,0.3544921875,0.4296875,0.375,0.3837890625,0.3740234375,0.357421875,0.30078125,0.2666015625,0.341796875,0.35546875,0.4013671875,0.34375,0.3408203125,0.333984375,0.271484375,0.4111328125,0.2861328125,0.3271484375
20,model_19,0.36356534090909093,0.3193359375,0.435546875,0.2783203125,0.3232421875,0.3525390625,0.2607421875,0.3876953125,0.41015625,0.3369140625,0.40625,0.369140625,0.4091796875,0.3935546875,0.3251953125,0.35546875,0.3388671875,0.326171875,0.3505859375,0.40234375,0.4296875,0.349609375,0.353515625,0.423828125,0.4150390625,0.34375,0.3671875,0.4306640625,0.408203125,0.3994140625,0.318359375,0.3837890625,0.4091796875,0.25,0.419921875,0.451171875,0.376953125,0.416015625,0.38671875,0.4287109375,0.3974609375,0.376953125,0.3935546875,0.33203125,0.240234375,0.28125,0.3583984375,0.3896484375,0.427734375,0.3310546875,0.2978515625,0.3642578125,0.275390625,0.4013671875,0.2763671875,0.3095703125
21,model_20,0.36086647727272725,0.29296875,0.3837890625,0.2958984375,0.330078125,0.375,0.220703125,0.3681640625,0.41015625,0.3466796875,0.408203125,0.357421875,0.412109375,0.3857421875,0.3203125,0.3701171875,0.337890625,0.3642578125,0.3623046875,0.3876953125,0.4365234375,0.36328125,0.3759765625,0.4140625,0.4580078125,0.3447265625,0.3232421875,0.412109375,0.435546875,0.37109375,0.2783203125,0.40625,0.4375,0.2529296875,0.3662109375,0.4609375,0.376953125,0.3974609375,0.357421875,0.419921875,0.400390625,0.3955078125,0.3876953125,0.33203125,0.2646484375,0.2451171875,0.31640625,0.3779296875,0.3876953125,0.3544921875,0.328125,0.3583984375,0.2998046875,0.400390625,0.263671875,0.3173828125
22,model_21,0.36544744318181815,0.302734375,0.4208984375,0.2919921875,0.32421875,0.3759765625,0.2548828125,0.3896484375,0.4072265625,0.3818359375,0.3916015625,0.359375,0.4150390625,0.408203125,0.3505859375,0.3466796875,0.3017578125,0.2724609375,0.3447265625,0.4111328125,0.423828125,0.34375,0.4140625,0.4208984375,0.4033203125,0.3642578125,0.345703125,0.421875,0.4326171875,0.3740234375,0.328125,0.380859375,0.4150390625,0.287109375,0.3681640625,0.45703125,0.3818359375,0.3857421875,0.392578125,0.40234375,0.3740234375,0.375,0.3994140625,0.369140625,0.2919921875,0.2880859375,0.33984375,0.4091796875,0.3896484375,0.3642578125,0.33203125,0.3583984375,0.3125,0.41015625,0.263671875,0.328125
23,model_22,0.3689453125,0.3037109375,0.3935546875,0.31640625,0.337890625,0.3740234375,0.267578125,0.384765625,0.3837890625,0.388671875,0.4111328125,0.390625,0.4150390625,0.400390625,0.29296875,0.349609375,0.3369140625,0.3359375,0.3701171875,0.423828125,0.443359375,0.3427734375,0.38671875,0.4287109375,0.4609375,0.3525390625,0.3642578125,0.41015625,0.4287109375,0.412109375,0.330078125,0.4150390625,0.423828125,0.2841796875,0.4150390625,0.4541015625,0.39453125,0.3779296875,0.3740234375,0.41796875,0.357421875,0.3984375,0.3701171875,0.3515625,0.267578125,0.259765625,0.3701171875,0.3681640625,0.423828125,0.3701171875,0.314453125,0.3681640625,0.3115234375,0.3974609375,0.2392578125,0.330078125
24,model_23,0.3650035511363636,0.302734375,0.392578125,0.2939453125,0.328125,0.380859375,0.244140625,0.3681640625,0.404296875,0.3720703125,0.3994140625,0.376953125,0.400390625,0.35546875,0.3447265625,0.3525390625,0.353515625,0.330078125,0.3408203125,0.404296875,0.43359375,0.3466796875,0.3798828125,0.4208984375,0.4384765625,0.3662109375,0.37890625,0.4296875,0.43359375,0.3994140625,0.3056640625,0.3994140625,0.3701171875,0.2841796875,0.3701171875,0.4521484375,0.375,0.4052734375,0.3486328125,0.4365234375,0.376953125,0.3798828125,0.408203125,0.3203125,0.3017578125,0.25,0.326171875,0.3369140625,0.421875,0.3583984375,0.3515625,0.3291015625,0.3095703125,0.4111328125,0.298828125,0.375
25,model_24,0.3660333806818182,0.322265625,0.384765625,0.2939453125,0.357421875,0.365234375,0.2841796875,0.37109375,0.40625,0.375,0.41015625,0.3955078125,0.41015625,0.396484375,0.30859375,0.3828125,0.2958984375,0.369140625,0.365234375,0.404296875,0.4384765625,0.36328125,0.3564453125,0.4296875,0.416015625,0.373046875,0.3603515625,0.412109375,0.4169921875,0.3876953125,0.294921875,0.3837890625,0.3642578125,0.2978515625,0.421875,0.458984375,0.375,0.380859375,0.3623046875,0.408203125,0.37109375,0.3720703125,0.390625,0.30859375,0.2587890625,0.2587890625,0.3525390625,0.392578125,0.421875,0.359375,0.31640625,0.3681640625,0.2880859375,0.400390625,0.3095703125,0.3623046875
26,model_25,0.3698153409090909,0.296875,0.421875,0.287109375,0.353515625,0.384765625,0.27734375,0.3974609375,0.3896484375,0.396484375,0.4248046875,0.365234375,0.4072265625,0.4033203125,0.3525390625,0.322265625,0.3271484375,0.3388671875,0.3447265625,0.412109375,0.4287109375,0.3427734375,0.41796875,0.4345703125,0.3876953125,0.3779296875,0.353515625,0.4208984375,0.4287109375,0.4111328125,0.3291015625,0.3671875,0.4296875,0.2783203125,0.4150390625,0.451171875,0.4013671875,0.421875,0.3916015625,0.4111328125,0.353515625,0.39453125,0.390625,0.328125,0.3017578125,0.2861328125,0.3310546875,0.373046875,0.41015625,0.376953125,0.341796875,0.3388671875,0.3125,0.3984375,0.279296875,0.3193359375
27,model_26,0.37478693181818185,0.314453125,0.3935546875,0.322265625,0.3642578125,0.349609375,0.28515625,0.3837890625,0.41796875,0.3779296875,0.3916015625,0.3916015625,0.421875,0.4296875,0.330078125,0.34375,0.373046875,0.3388671875,0.328125,0.4267578125,0.4404296875,0.34375,0.404296875,0.4228515625,0.466796875,0.3681640625,0.37890625,0.4130859375,0.427734375,0.4296875,0.3349609375,0.4140625,0.4365234375,0.2705078125,0.3935546875,0.4599609375,0.408203125,0.4208984375,0.373046875,0.4365234375,0.3994140625,0.4033203125,0.3857421875,0.3603515625,0.298828125,0.2705078125,0.3544921875,0.3984375,0.3818359375,0.3623046875,0.3037109375,0.3466796875,0.275390625,0.4169921875,0.259765625,0.3671875
28,model_27,0.37265625,0.3173828125,0.408203125,0.294921875,0.33984375,0.3798828125,0.291015625,0.3876953125,0.4130859375,0.390625,0.4189453125,0.359375,0.4248046875,0.3896484375,0.33984375,0.3564453125,0.3759765625,0.3671875,0.34765625,0.4150390625,0.4453125,0.3466796875,0.4150390625,0.4208984375,0.44921875,0.37109375,0.369140625,0.4189453125,0.44140625,0.3740234375,0.3095703125,0.3935546875,0.3876953125,0.2763671875,0.41796875,0.4443359375,0.3984375,0.3857421875,0.3515625,0.4423828125,0.408203125,0.392578125,0.376953125,0.3251953125,0.2890625,0.2490234375,0.3544921875,0.3857421875,0.43359375,0.359375,0.3232421875,0.3671875,0.314453125,0.42578125,0.2880859375,0.326171875
29,model_28,0.3742897727272727,0.302734375,0.40234375,0.294921875,0.3701171875,0.369140625,0.2763671875,0.3837890625,0.39453125,0.400390625,0.4267578125,0.396484375,0.4248046875,0.4189453125,0.322265625,0.3544921875,0.3818359375,0.34765625,0.33984375,0.4111328125,0.4453125,0.3466796875,0.40625,0.4326171875,0.45703125,0.3603515625,0.373046875,0.421875,0.41015625,0.404296875,0.298828125,0.4052734375,0.41015625,0.2783203125,0.3935546875,0.4609375,0.384765625,0.39453125,0.369140625,0.43359375,0.3955078125,0.40625,0.4013671875,0.345703125,0.2841796875,0.255859375,0.35546875,0.4013671875,0.42578125,0.3701171875,0.333984375,0.3740234375,0.3193359375,0.4248046875,0.2685546875,0.318359375
30,model_29,0.37592329545454545,0.30859375,0.44921875,0.3154296875,0.361328125,0.37890625,0.2509765625,0.38671875,0.4072265625,0.3720703125,0.4228515625,0.357421875,0.4208984375,0.4091796875,0.34375,0.3681640625,0.3798828125,0.3525390625,0.3232421875,0.416015625,0.4462890625,0.3662109375,0.3955078125,0.4130859375,0.4599609375,0.36328125,0.3828125,0.4150390625,0.404296875,0.421875,0.32421875,0.41796875,0.4404296875,0.2861328125,0.4111328125,0.45703125,0.3916015625,0.408203125,0.361328125,0.4228515625,0.3837890625,0.412109375,0.3994140625,0.314453125,0.2890625,0.2705078125,0.361328125,0.3662109375,0.4326171875,0.3486328125,0.3369140625,0.3623046875,0.3017578125,0.4072265625,0.3212890625,0.3544921875
31,model_30,0.37446732954545453,0.3251953125,0.400390625,0.3115234375,0.35546875,0.3828125,0.271484375,0.38671875,0.4189453125,0.4052734375,0.41796875,0.359375,0.4130859375,0.3740234375,0.357421875,0.341796875,0.376953125,0.3251953125,0.3525390625,0.42578125,0.4365234375,0.359375,0.40625,0.421875,0.45703125,0.349609375,0.3740234375,0.416015625,0.4169921875,0.3779296875,0.3125,0.40625,0.4130859375,0.2568359375,0.4306640625,0.4599609375,0.3896484375,0.3974609375,0.3681640625,0.4248046875,0.390625,0.3828125,0.3623046875,0.353515625,0.2998046875,0.2529296875,0.3515625,0.412109375,0.4208984375,0.388671875,0.3681640625,0.341796875,0.3076171875,0.4208984375,0.3076171875,0.357421875
32,model_31,0.37585227272727273,0.3251953125,0.4091796875,0.326171875,0.359375,0.3896484375,0.2578125,0.3798828125,0.4150390625,0.36328125,0.427734375,0.3564453125,0.41796875,0.4072265625,0.291015625,0.361328125,0.3740234375,0.3740234375,0.361328125,0.4267578125,0.4267578125,0.361328125,0.41015625,0.3828125,0.4482421875,0.3642578125,0.361328125,0.4287109375,0.427734375,0.4287109375,0.32421875,0.396484375,0.4228515625,0.2685546875,0.416015625,0.4609375,0.38671875,0.421875,0.3916015625,0.4453125,0.3740234375,0.3642578125,0.4091796875,0.357421875,0.2685546875,0.275390625,0.359375,0.4150390625,0.4267578125,0.3701171875,0.318359375,0.3818359375,0.3212890625,0.404296875,0.2763671875,0.3515625
33,model_32,0.37633167613636365,0.3115234375,0.40234375,0.322265625,0.3623046875,0.392578125,0.2587890625,0.3642578125,0.4169921875,0.3720703125,0.4296875,0.3798828125,0.4228515625,0.416015625,0.34375,0.375,0.357421875,0.318359375,0.34375,0.419921875,0.44140625,0.345703125,0.419921875,0.4287109375,0.439453125,0.3564453125,0.3857421875,0.435546875,0.4306640625,0.421875,0.2890625,0.4140625,0.443359375,0.2890625,0.40234375,0.462890625,0.416015625,0.412109375,0.365234375,0.4365234375,0.404296875,0.3779296875,0.388671875,0.326171875,0.2841796875,0.2578125,0.337890625,0.396484375,0.4267578125,0.35546875,0.349609375,0.37109375,0.314453125,0.41796875,0.26953125,0.3740234375
34,model_33,0.37771661931818185,0.3251953125,0.4228515625,0.302734375,0.3671875,0.4072265625,0.2744140625,0.388671875,0.39453125,0.4013671875,0.421875,0.359375,0.4208984375,0.4111328125,0.326171875,0.3466796875,0.3447265625,0.3564453125,0.322265625,0.421875,0.4453125,0.3388671875,0.3955078125,0.4375,0.447265625,0.37109375,0.3642578125,0.431640625,0.4384765625,0.4052734375,0.2900390625,0.396484375,0.439453125,0.2744140625,0.4228515625,0.4619140625,0.400390625,0.4248046875,0.3984375,0.4365234375,0.39453125,0.3876953125,0.412109375,0.3515625,0.2822265625,0.2880859375,0.3466796875,0.412109375,0.4228515625,0.384765625,0.3310546875,0.3544921875,0.3017578125,0.4296875,0.2890625,0.349609375
35,model_34,0.3731534090909091,0.310546875,0.4189453125,0.2939453125,0.3466796875,0.3984375,0.2216796875,0.37890625,0.388671875,0.3916015625,0.427734375,0.369140625,0.4189453125,0.38671875,0.3134765625,0.341796875,0.37890625,0.3505859375,0.349609375,0.42578125,0.4453125,0.3828125,0.4072265625,0.4267578125,0.4326171875,0.3701171875,0.376953125,0.416015625,0.435546875,0.4375,0.294921875,0.400390625,0.4296875,0.2705078125,0.42578125,0.4501953125,0.388671875,0.3994140625,0.3740234375,0.4384765625,0.376953125,0.3994140625,0.3876953125,0.3515625,0.287109375,0.251953125,0.3388671875,0.3642578125,0.4033203125,0.3642578125,0.3642578125,0.3828125,0.2861328125,0.4267578125,0.2607421875,0.3623046875
36,model_35,0.37720170454545454,0.30859375,0.4326171875,0.314453125,0.3515625,0.4072265625,0.2626953125,0.3916015625,0.400390625,0.4013671875,0.41796875,0.3603515625,0.4208984375,0.4111328125,0.3427734375,0.34375,0.357421875,0.361328125,0.3505859375,0.4208984375,0.408203125,0.3583984375,0.3701171875,0.4140625,0.43359375,0.369140625,0.400390625,0.4306640625,0.4423828125,0.427734375,0.3271484375,0.390625,0.423828125,0.2919921875,0.4130859375,0.4638671875,0.380859375,0.419921875,0.3935546875,0.4140625,0.392578125,0.3896484375,0.392578125,0.3603515625,0.2861328125,0.2607421875,0.3623046875,0.3984375,0.419921875,0.373046875,0.3291015625,0.3759765625,0.28515625,0.4228515625,0.28515625,0.380859375
